gamma	letter	child
sagebrush mariposa tulip	impala lily	neutral
opacity	airiness	neutral
edmontosaurus	zaglossus	neutral
tricholoma aurantium	tibialis posticus	neutral
win	first-place finish	parent
rosid dicot genus	chorizema	parent
hat trick	score	child
pain	smart	parent
raceme	panicle	parent
epididymitis	conuropsis	neutral
anemone	canada anemone	parent
true pepper	cubeb	parent
danaidae	meromelia	neutral
ketamine	ciprofloxacin	neutral
eriogonum	spodoptera frugiperda	neutral
english person	oxonian	parent
auricular vein	vein	child
mastectomy	ablation	child
powhatan	algonquian	child
trachodon	edam	neutral
foundation	charity	parent
bread	toast	parent
drip	projection	child
impertinence	scintillation	neutral
beefsteak tomato	cavia	neutral
privacy	confidentiality	parent
cleaner	scourer	parent
megaera	goliath frog	neutral
concave shape	recess	parent
grampus	dolphin	child
cookie sheet	cooking utensil	child
pneumonia	pneumocytosis	parent
polynemidae	peroneus	neutral
manzanita	downy manzanita	parent
caryophylloid dicot genus	dorotheanthus	parent
megaton bomb	bomb	child
paregmenon	hollandaise	neutral
colpoxerosis	archosauria	neutral
sphaerocarpus	leiophyllum	neutral
adulthood	womanhood	parent
vine	hop	parent
retrospection	mention	child
medical practitioner	doctor	parent
plane tree	american sycamore	parent
kidnapper	crimp	parent
dilleniid dicot genus	sloanea	parent
genus serratia	bacteria genus	child
platter	flatware	child
pipilo	plateletpheresis	neutral
skivvies	underwear	child
mandamus	salai	neutral
bivalve	mollusk	child
hudsonian godwit	godwit	child
arrangement	structure	child
amphioxidae	cetrimide	neutral
unsanitariness	filth	parent
subshrub	eriogonum	parent
chaperon	den mother	parent
american	latin american	parent
space	opening	parent
bantu	shona	parent
combretum	taxopsida	neutral
output routine	output file	neutral
skilled worker	router	parent
disciple	zen buddhist	parent
air transportation	transportation	child
vegetable	artichoke	parent
seiche	grevillea	neutral
wood	cocuswood	parent
criminal	accessory	parent
wading bird	aquatic bird	child
polecat	musteline mammal	child
zayin	letter	child
peer	viscountess	parent
cerebral artery	lumbar artery	neutral
polyphone	letter	child
mantua	gown	child
shih-tzu	toy dog	child
official	holdover	parent
dysphasia	layia	neutral
bacillaceae	bacteria family	child
introject	value	child
spine	glochidium	parent
coral reef	key	parent
plant family	gymnosperm family	parent
rhetorical device	epiplexis	parent
puzzle	game	child
tarahumara frog	true frog	child
malacostracan crustacean	sargassum fish	neutral
disorder	immunological disorder	parent
heterosis	pellicularia	neutral
small person	manikin	parent
whiskey	bourbon	parent
gross	gate	parent
novel	book	child
wax	vegetable wax	parent
tommy gun	submachine gun	child
genus nostoc	genus teredo	neutral
caryophylloid dicot genus	genus mammillaria	parent
cnemidophorus	archiannelida	neutral
cityscape	point of view	child
approach	golf stroke	child
gyrinidae	umma tameer-e-nau	neutral
piece	cutlet	parent
socket	receptacle	child
yurt	dwelling	child
hyperopia	diabolism	neutral
wahoo	dicksonia	neutral
cleaner	charwoman	parent
christian holy day	corpus christi	parent
zebra mussel	mackerel shark	neutral
anomalopteryx	numididae	neutral
placement office	hiring hall	parent
meeting	town meeting	parent
electromyography	diagnostic procedure	child
academy	national academy of sciences	parent
bennet	dentifrice	neutral
falcatifolium	gipsywort	neutral
trochilidae	sorus	neutral
shape	round shape	parent
clamshell	dredging bucket	child
appetizer	cocktail	parent
burette	measuring instrument	child
prohibition	interdiction	parent
atenolol	beta blocker	child
first strike	strike	child
hymn	paean	parent
head	domestic animal	child
social group	movement	parent
vasopressin	hormone	child
symptom	stridor	parent
manichaeism	religion	child
oilseed	linseed	parent
hornbeam	baneberry	neutral
dialect	eye dialect	parent
muslim	assassin	parent
pitcher	left-handed pitcher	parent
habeas corpus	writ	child
chaetodon	butterfly fish	child
dilleniid dicot family	capparidaceae	parent
sky wave	ionospheric wave	parent
maker	patternmaker	parent
kitchen sink	sink	child
count	circulation	parent
timber rattlesnake	rattlesnake	child
coccus	eubacteria	child
nematoda	perijove	neutral
turpentine	scyphozoa	neutral
affray	fight	child
day	inauguration day	parent
awareness	consciousness	child
trade magazine	magazine	child
grain	smallness	child
hackney	harness horse	child
animalization	delineation	child
dressing	sauce louis	parent
staghorn fern	common staghorn fern	parent
backbone	connection	child
cyprinidae	paramagnet	neutral
brace wrench	wrench	child
rosid dicot genus	parkia	parent
sect	shiah	parent
chimney swift	swift	child
subgenus calliopsis	bicolor lespediza	neutral
dance band	big band	parent
croquet ball	matzo ball	neutral
syngonium	glyceride	neutral
weight unit	picul	parent
wood	orangewood	parent
inflammation	hydrarthrosis	parent
honey mesquite	kudzu	neutral
insensibility	boyishness	neutral
wedding anniversary	diamond wedding anniversary	parent
herb	kniphofia	parent
plant disease	dry rot	parent
foxtail millet	great millet	neutral
melosa	chlorpheniramine maleate	neutral
devil worshiper	satanist	parent
clinodactyly	millihenry	neutral
canton	swiss canton	parent
proposal	introduction	parent
graduality	speed	child
usage	language	child
prisoner's base	game	child
organic	neem cake	parent
radiator cap	cap	child
stockman	breeder	parent
ray	elasmobranch	child
softness	sound property	child
decorum	propriety	child
hole	bolt-hole	parent
bacteroid	bacteria	child
diapason	organ stop	child
asian coral snake	coral snake	child
coco plum	sugarplum	neutral
elaeocarpus	poniard	neutral
charronia	mandamus	neutral
formica	arthropod genus	child
roughness	intensification	child
net	game equipment	child
viaduct	bridge	child
profaneness	irreverence	child
amino acid	tyrosine	parent
bullock	bull	child
cling film	plastic wrap	child
romper	garment	child
symbolism	symbol	child
tetrachlorethylene	vermifuge	child
tenthredinidae	ceylonite	neutral
cardcase	case	child
frontal gyrus	gyrus	child
spacecraft	craft	child
lamboid suture	oestridae	neutral
fenestra ovalis	mostaccioli	neutral
reflex	hiccup	parent
norgestrel	sterope	neutral
onychosis	leprosy	neutral
respiratory disease	atypical pneumonia	parent
equilibration	stabilization	child
genus nanomia	fungus genus	neutral
platycerium	scriptorium	neutral
eclipse	lunar eclipse	parent
stupa	shrine	child
glycine	melanin	neutral
sulidae	macadamia integrifolia	neutral
intuitionism	shrewishness	neutral
agency	local authority	parent
tumor	benign tumor	parent
gift	devise	parent
talaria	hygrocybe acutoconica	neutral
agate	tenrec	neutral
trichosurus	leucaena	neutral
social group	kith	parent
limber	horse-drawn vehicle	child
disk file	computer file	child
animal material	bone	parent
diamondback terrapin	terrapin	child
rosid dicot family	hydrangeaceae	parent
staff	musical notation	child
agaric	chanterelle	parent
caravansary	sciadopityaceae	neutral
white wolf	wolf	child
insolence	indelicacy	neutral
practitioner	gongorist	parent
diastasis	kaliuresis	neutral
duplicate	copy	child
egyptian monetary unit	western samoan monetary unit	neutral
grass	grama	parent
fluorine	nitrogen	neutral
tortuosity	senility	neutral
tuck box	box	child
valproic acid	anticonvulsant	child
pedometer	measuring instrument	child
dumpling	gnocchi	parent
desire	materialism	parent
elegist	semanticist	neutral
pempheridae	fish family	child
mulatto	yellowthroat	neutral
armoire	wardrobe	child
ibex	plicatoperipatus jamaicensis	neutral
head	structure	child
centralism	dullness	neutral
drum	percussion instrument	child
coleoptera	spondylolisthesis	neutral
mental disorder	affective disorder	parent
vine	smilax	parent
chorioretinitis	rhyacotriton	neutral
security	unlisted security	parent
diethylstilbesterol	phalacrocorax	neutral
dissoluteness	disaffection	neutral
casuarinaceae	homophony	neutral
grade separation	crossing	child
cocktail shaker	shaker	child
fruit tree	custard apple	parent
put-put	gasoline engine	child
condemnation	disapproval	child
genus araucaria	genus palometa	neutral
devoutness	piety	child
anniversary	jubilee	parent
affair	party	parent
strelitzia	shastan	neutral
electronic equipment	equipment	child
beethoven	lastreopsis	neutral
wordbook	reference book	child
maker	spinner	parent
cotton gin	rubber boa	neutral
lamasery	monastery	child
dead load	load	child
servo	control system	child
mean distance	distance	child
articulation	thickness	parent
asterid dicot genus	genus nemophila	parent
biome	forest	parent
social scientist	anthropologist	parent
chlorococcum	biotin	neutral
referral	recommendation	child
tetraonidae	echinocactus	neutral
alsophila	lucilia	neutral
herb	evening primrose	parent
dispatch	killing	child
candlewood	ocotillo	parent
conductor	drum major	parent
centaur	wildcatter	neutral
summation	summary	child
narcissus	daffodil	parent
costume	attire	child
bull	cattle	child
histogram	turgor	neutral
tree	white mangrove	parent
discriminative stimulus	stimulation	child
caryophylloid dicot genus	sarcobatus	parent
ninon	loriinae	neutral
state	homozygosity	parent
hellfire	hell	child
genus chlorella	protoctist genus	child
pitcher	reliever	parent
ahuehuete	ariidae	neutral
chad	tri-chad	parent
storage battery	voltaic battery	child
inessential	adjunct	parent
herb	giant hyssop	parent
cercospora	cyclosis	neutral
round of golf	golf	child
carbon steel	hyper-eutectoid steel	parent
due process	group action	child
steroid hormone	progestin	parent
dumbwaiter	elevator	child
kalemia	physostigmine	neutral
herpes simplex	oral herpes	parent
subularia	tepal	neutral
coaster	protective covering	child
galangal	polanisia	neutral
aversive conditioning	conditioning	child
pere david's deer	deer	child
monocot genus	phragmites	parent
dollhouse	house	child
treatment	care	child
nganasan	masa	neutral
berry	blackberry	parent
roundup	summary	child
volcanic rock	agglomerate	parent
caprifoliaceae	nyctaginaceae	neutral
genus	type genus	parent
caper	robbery	child
reflex	reaction	child
series	course	parent
genus grampus	genus apatosaurus	neutral
dilleniid dicot genus	glaucium	parent
argentinidae	lennoaceae	neutral
unpleasant person	selfish person	parent
tracing	drawing	child
hygrophorus kauffmanii	lye hominy	neutral
beef	ground beef	parent
welwitschia	tombola	neutral
paleodendrology	exodontics	neutral
tomato paste	cinnamon vine	neutral
foxtail orchid	mango	neutral
board	advisory board	parent
common horsetail	common european dogwood	neutral
frame-up	falsification	child
calamity	meltdown	parent
ceremony	fire walking	parent
overload	load	child
garibaldi	blouse	child
gentleman	don	parent
asian wild ox	wild angelica	neutral
anthropoidea	monocanthidae	neutral
fruit tree	peach	parent
sittidae	saimiri	neutral
boehmeria	gibberellin	neutral
gutter press	free press	child
amia	fish genus	child
thymine	pteridospermopsida	neutral
bolometer	measuring instrument	child
id	badge	child
stipulative definition	definition	child
money cowrie	cowrie	child
pholidae	caudex	neutral
exposure	muckraking	parent
plate	anode	child
tessera	alkylbenzene	neutral
drop-down menu	menu	child
disease	respiratory disease	parent
liabilities	tax liability	parent
music	gilbert and sullivan	parent
pine	pitch pine	parent
chocolate sauce	hot-fudge sauce	parent
animal material	animal product	parent
broom	spanish broom	parent
inflorescence	flower cluster	parent
misopedia	sulfamethazine	neutral
florida gallinule	calvary clover	neutral
star	television star	parent
aphasmidia	ileostomy	neutral
maximization	increase	child
biochemist	enzymologist	parent
man of means	toff	parent
glossy snake	colubrid snake	child
integrator	measuring instrument	child
milkshake	malted	parent
growth	intussusception	parent
inflammation	costochondritis	parent
metric weight unit	hundredweight	parent
reflux	vesicoureteral reflux	parent
tradeoff	exchange	child
frankliniella	cudweed	neutral
noise	plop	parent
land	cultivated land	parent
green algae	alga	child
thermoacidophile	archaebacteria	child
inflammation	lymphangitis	parent
condition	emptiness	parent
leptotyphlopidae	boselaphus	neutral
frame buffer	buffer	child
irrepressibility	naivete	neutral
feculence	assiduity	neutral
croton	cascarilla	parent
ketonuria	schizosaccharomycetaceae	neutral
leukemia	lymphocytic leukemia	parent
hamper	basket	child
pear	seckel	parent
adding machine	calculator	child
mold	mucor	parent
salviniaceae	leporidae	neutral
epiphyllum	arum	neutral
sphyraenidae	auricula	neutral
coefficient	absorption coefficient	parent
air	medium	child
syllabary	pelecanoididae	neutral
haastia	pleurisy	neutral
asclepiad	gynoecium	neutral
chocolate bar	hershey bar	parent
charmer	heartbreaker	parent
feeblemindedness	abnormality	child
army unit	musketry	parent
right to life	human right	child
external iliac artery	iliac artery	child
curve	crescent	parent
gabardine	malacostraca	neutral
thyrse	kurd	neutral
osmundaceae	trabecula	neutral
utterance	pronunciation	parent
unit of measurement	diopter	parent
phasmidia	isomerism	neutral
arc lamp	electric lamp	child
autoimmune disease	hashimoto's disease	parent
blight	apple blight	parent
schlimazel	cyprinidae	neutral
anxiety	concern	parent
rail technology	technology	child
petrarchan sonnet	sonnet	child
cytotoxic drug	medicine	child
relatedness	spirituality	neutral
tetartanopia	pleomorphism	neutral
protriptyline	fouquieriaceae	neutral
blindness	eyelessness	parent
tendon	connective tissue	child
platystemon	dactylomegaly	neutral
peristyle	colonnade	child
mold	sculpture	child
dress uniform	military uniform	child
centriscidae	euphausia pacifica	neutral
tipulidae	fellah	neutral
irascibility	earnestness	neutral
genus eptatretus	cynopterus sphinx	neutral
blankness	perversity	neutral
hospice	medical care	child
agent	quickener	parent
jawfish	percoid fish	child
farmhand	harvester	parent
subshrub	phlomis	parent
ericales	luscinia	neutral
epicycloid	exaeretodon	neutral
football player	football hero	parent
algonquian	blackfoot	parent
streptolysin	mastigomycota	neutral
proportion	magnitude	child
ownership	property right	parent
rudbeckia	polychaeta	neutral
scartella	cyprinid	neutral
mover	coaster	parent
satanist	misogamist	neutral
edible fruit	pineapple	parent
sphenoid fontanelle	fontanelle	child
courbaril copal	eschrichtiidae	neutral
strombus	hydra	neutral
tuber	jerusalem artichoke	parent
white wine	sauterne	parent
lagodon	rickrack	neutral
liposome	vesicle	child
asterid dicot genus	genus monarda	parent
absorptivity	physical property	child
time exposure	exposure	child
virginia reel	longways	child
impetuousness	contemptuousness	neutral
cantillation	silviculture	neutral
gorget	skibob	neutral
herrerasaur	onychophora	neutral
rationalism	doctrine	child
azure	blue	child
astrophyton muricatum	combretaceae	neutral
day	armed forces day	parent
cheesecake	vegetable wax	neutral
settlement	accord and satisfaction	parent
charity	soup kitchen	parent
pace car	car	child
service charge	corkage	parent
amateurism	conviction	child
ultraviolet	sunray	parent
glucoside	amygdalin	parent
area	hearth	parent
andante	notostraca	neutral
hexagon	atrium cordis	neutral
bruise	ecchymosis	parent
club	country club	parent
ngultrum	missouri goldenrod	neutral
superior alveolar artery	alveolar artery	child
sargassum fish	spiny-finned fish	child
sideline	line	child
teres	skeletal muscle	child
unix	operating system	child
genus woodsia	genus achillea	neutral
countermortar fire	counterfire	child
dasyatidae	fish family	child
goat herder	caiman	neutral
tenure	freehold	parent
steroid	ketosteroid	parent
quilting	sewing stitch	child
horse's foot	hoof	child
flower	wallflower	parent
oracle	prophecy	child
bush bean	common bean	parent
chocolate eclair	orange juice	neutral
condition	economic condition	parent
asterid dicot genus	conyza	parent
irresoluteness	indirectness	neutral
vapor	steam	parent
haymaking	labor	child
afrocarpus	cotoneaster horizontalis	neutral
campylotropous ovule	delphinidae	neutral
stud	stallion	child
bread and butter pickle	onion smut	neutral
syntax language	metalanguage	child
comic book	magazine	child
muslin	pelecanidae	neutral
ermine	holly fern	neutral
hyponymy	loasa	neutral
bradycardia	radiolaria	neutral
legume	moth bean	parent
sophistication	expertness	child
gyromitra esculenta	pyromorphite	neutral
giant	animal	child
scincus	whitecap	neutral
sound	throbbing	parent
dwarf willow	siberian crab	neutral
british capacity unit	minim	parent
income	cash flow	parent
moorcock	red grouse	child
lyonia	leatherleaf	neutral
representational process	basic cognitive process	child
acetaldol	gehenna	neutral
spouse	newlywed	parent
great grey owl	owl	child
relationship	subjugation	parent
receptor	structure	child
fleet	armada	parent
fimbria	urethrocele	neutral
inferior labial artery	labial artery	child
edible nut	hazelnut	parent
parotitis	giardiasis	neutral
socialization	group action	child
sporran	jezebel	neutral
newcomer	malahini	parent
legume	bean	parent
prionace	sourdine	neutral
quarrelsomeness	disagreeableness	child
objection	demur	parent
breakfast	power breakfast	parent
torpedo	firework	child
ailuropodidae	mammal family	child
monetary unit	mongolian monetary unit	parent
egyptian deity	amen	parent
convallariaceae	agonidae	neutral
hungarian monetary unit	pengo	parent
faintheartedness	parochialism	neutral
central vein of retina	vein	child
camphor	heartwood	neutral
track and field	sport	child
assimilation	developmental learning	child
space program	program	child
nuance	meaning	child
plecotus	meadow goldenrod	neutral
cestoda	class	child
cupule	sackbut	neutral
fecal matter	meconium	parent
fly	hit	child
mammal family	family	child
hunter	trapper	parent
vespula	polychaeta	neutral
metallic	thread	child
false morel	discina	parent
manservant	muscleman	neutral
gong	percussion instrument	child
wrist	gliding joint	child
plate rail	rail	child
iridectomy	eye operation	child
legion	foreign legion	parent
grand piano	piano	child
petunia	large white petunia	parent
graph	tachogram	parent
chara	dika nut	neutral
cristobalite	lycoperdaceae	neutral
personal identification number	number	child
physical condition	sedation	parent
ciconia	ferrule	neutral
gadidae	neodymium	neutral
union representative	shop steward	parent
bola	chalaza	neutral
absolute pitch	hearing	child
fixative	varnish	child
coefficient	coefficient of expansion	parent
calamity	plague	parent
ictalurus	hepadnavirus	neutral
graafian follicle	follicle	child
narcoterrorism	terrorism	child
angiogenesis	hyperemia	neutral
radiant energy	luminous energy	parent
garden tool	tool	child
deuteromycota	laudanum	neutral
homework	school assignment	child
skilled worker	armorer	parent
solipsism	militarism	neutral
inflammation	orchitis	parent
vascular plant	cultivated plant	parent
emperor	empress	parent
encephalitis	leukoencephalitis	parent
cyanine dye	honey eater	neutral
berber	tuareg	parent
organism	katharobe	parent
dicksoniaceae	monocanthidae	neutral
unitization	packaging	child
racing start	flying start	parent
submucosa	connective tissue	child
canada violet	chinese angelica	neutral
hematocolpometra	sphaerocarpus	neutral
mishap	derailment	parent
litigation	proceeding	child
stereo	reproducer	child
white	kassite	parent
humorist	wag	parent
aegypiidae	antimacassar	neutral
capparidaceae	vipera	neutral
cervical canal	duct	child
matte	sparkle metal	parent
mastigoproctus	arthropod genus	child
cylinder	stalactite	parent
pseudohallucination	limnodromus	neutral
oxford english	english	child
line	boundary	parent
hauberk	hygrodeik	neutral
struthiomimus	ornithomimid	child
woolly indris	lemur	child
isoleucine	genlisea	neutral
novation	replacement	child
dicot genus	genus forsythia	parent
lepidomelane	recurvirostra	neutral
maori	brachiopoda	neutral
lunette	fortification	child
adoration	admiration	child
gearset	gear	child
day game	outdoor game	child
sao thome e principe monetary unit	dobra	parent
orrisroot	hudsonia	neutral
plausibility	absurdity	neutral
green hellebore	yellow foxglove	neutral
potassium chlorate	hydroxyzine hydrochloride	neutral
acorn	twinberry	neutral
eeriness	dysgenesis	neutral
microdesmidae	sialadenitis	neutral
organic process	transduction	parent
latimeridae	filariidae	neutral
pyracantha	somrai	neutral
illness	condition	parent
music of the spheres	music	child
genus salpa	genus sorghum	neutral
european	dane	parent
yellowlegs	calisthenics	neutral
permanganate	amygdaloid	neutral
callistephus	bunyaviridae	neutral
mender	darner	parent
snakewood	tambour	neutral
letter opener	knife	child
walking stick	phasmid	child
policeman	shoofly	parent
water fennel	wine vinegar	neutral
mestiza	kosteletzya	neutral
gentianopsis crinita	sonoran whipsnake	neutral
tumidity	friendlessness	neutral
tea table	table	child
net income	dividend	parent
grass	tallgrass	parent
refund	rebate	parent
redact	abridger	parent
cytopenia	oophorectomy	neutral
ardeidae	swainsona	neutral
religious holiday	jewish holy day	parent
protestant denomination	church of jesus christ of latter-day saints	parent
tender	food stamp	parent
oxalidaceae	physostigmine	neutral
fund	war chest	parent
myalgia	genipa	neutral
lymantriid	moth	child
cell	living thing	child
lanyard	cord	child
avoirdupois unit	kiloton	parent
plasmapheresis	apheresis	child
vegetation	forest	parent
compound	stripper	parent
food poisoning	mushroom poisoning	parent
pyrausta	teredo	neutral
canfield	solitaire	child
agaricaceae	granville wilt	neutral
thoracotomy	incision	child
centrocercus	bird genus	child
algonquian	mohican	parent
zannichelliaceae	zoysia	neutral
hygrophorus inocybiformis	pons asinorum	neutral
heliozoa	animal order	child
nomogram	ipecac	neutral
cephalochordata	phylum	child
weir	dam	child
vaginal artery	artery	child
head	pill head	parent
paralytic abasia	angiospermae	neutral
patriarch	antediluvian	parent
rosid dicot genus	protium	parent
gironde	lampridae	neutral
prociphilus	arthropod genus	child
opportunity	hearing	parent
nucleolus	organelle	child
woman	baggage	parent
reptile	bird pepper	neutral
remise	hackney	child
sensualism	urochesia	neutral
administrative unit	weather bureau	parent
dactyloscopidae	alepisaurus	neutral
timaliidae	cynodontia	neutral
nongovernmental organization	umma tameer-e-nau	parent
squirrel monkey	new world monkey	child
menace	threat	child
trust	trait	child
incomplete fracture	greenstick fracture	parent
gastroscope	endoscope	child
piezoelectricity	asynchronism	neutral
hebetude	lethargy	child
ketorolac	cologne	neutral
supervisor	trail boss	parent
monodontidae	keratosis blennorrhagica	neutral
roller skating	skating	child
electrophorus	syncategorem	neutral
dromaeosauridae	foraminifera	neutral
peccary	cloudberry	neutral
melagra	schlimazel	neutral
bahrainian monetary unit	bahrain dinar	parent
psittacosaur	ceratopsian	child
fasciolopsis buski	fluke	child
common bean	frijole	parent
merostomata	arthropod	child
perplexity	bumptiousness	neutral
musical time	rhythm	parent
ice hockey rink	ice rink	child
aphasia	conduction aphasia	parent
caryota	aralia	neutral
shirodkar's operation	operation	child
ruminantia	salicaceae	neutral
candelabrum	menotyphla	neutral
cord	line	child
material	rind	parent
wing case	wing	child
toyon	hygrophorus	neutral
follow-on	innings	child
norfolk jacket	jacket	child
american	mainer	parent
sangapenum	trichina	neutral
ligularia	testudo	neutral
osmiridium	drymoglossum	neutral
black-necked stilt	stilt	child
agent	satisfier	parent
sphincter	selene	neutral
hydrozoan	coryphaenidae	neutral
rodeo	pen	child
fan tracery	tracery	child
classified ad	want ad	parent
lincomycin	antibiotic	child
sansevieria	african bowstring hemp	parent
hippotragus	mammal genus	child
melicoccus	ileitis	neutral
quadruple	multiple	child
leresis	garrulity	child
turki	yakut	parent
distrust	trait	child
hypozeugma	albuminuria	neutral
manufacturer	computer business	parent
hyperemesis	vomit	child
symptom	steatorrhea	parent
australopithecus africanus	boletus roxanae	neutral
chesterfield	cakchiquel	neutral
sea lamprey	lamprey	child
scutellaria	characin	neutral
cetraria	cetonia	neutral
stringer	timber	child
commissioner	housing commissioner	parent
stercorariidae	bird family	child
corn chip	rice	neutral
linguist	neurolinguist	parent
mustelidae	enalapril	neutral
chair	seat	child
ornamentalism	romanism	neutral
pocket rat	rat	child
iodothyronine	mithramycin	neutral
chalcid fly	hymenopterous insect	child
gloxinia	florist's gloxinia	parent
eldership	position	child
facer	difficulty	child
fanjet	jet engine	child
fish steak	flitch	parent
cinnamon fern	cheese souffle	neutral
militant	black muslim	parent
rock	lurch	child
isothiocyanate	garcinia	neutral
wave	gravity wave	parent
lagenophera	tectaria	neutral
ashcan	bin	child
neuropsychiatry	medicine	child
morocco	turki	neutral
k	letter	child
headgear	hoist	child
golden plover	plover	child
talpidae	puerperium	neutral
illustration	representation	child
purse string	drawstring	child
decoy	roper	parent
pearlfish	percoid fish	child
dancing	diversion	child
cervus	mammal genus	child
gasterophilus	quetzal	neutral
propanolol	cephalochordata	neutral
ovule	amphitropous ovule	parent
genus argemone	genus laelia	neutral
wood	cedar	parent
crabapple jelly	parasol mushroom	neutral
threshold element	logic element	child
quadrivium	sarcomere	neutral
float	display	child
indefinite quantity	headspace	parent
foot	support	child
hydrochlorothiazide	thiazide	child
geographic point	address	parent
singlestick	stick	child
communicator	signer	parent
chert	taconite	parent
cactus	mistletoe cactus	parent
labyrinthitis	tyrosinemia	neutral
schistosome	varus	neutral
geometridae	calla	neutral
moocher	schnorrer	parent
bacteriochlorophyll	pigment	child
straight face	facial expression	child
gingersnap	lasiocampidae	neutral
chain	gunter's chain	parent
galleria	arthropod genus	child
inconvenience	unsuitability	child
fox grape	concord grape	parent
fire warden	coyote	parent
block	inability	child
minibike	motorcycle	child
physical phenomenon	decalescence	parent
triakidae	theraphosidae	neutral
gehenna	clintonia	neutral
linguist	grammarian	parent
feria	maquis	neutral
licitness	unpalatability	neutral
palm	cabbage palm	parent
silkworm	european spider crab	neutral
bill	dollar	parent
turki	chuvash	parent
yosemite toad	dusky shark	neutral
gidar	indriidae	neutral
blight	blister blight	parent
shrewdness	intelligence	child
wild man	wolf boy	parent
matteuccia	sipuncula	neutral
tortricidae	aminoaciduria	neutral
energy	radiation	parent
amphioxidae	schefflera	neutral
ailanthus silkworm	blue-eyed african daisy	neutral
mustiness	complexity	neutral
herb	mustang mint	parent
boxwood	wood chisel	neutral
wood	sandarac	parent
storm	firestorm	parent
collection	generally accepted accounting principles	parent
aplodontia	anastomus	neutral
eutamias	mammal genus	child
pelycosaur	synapsid	child
perdicidae	de-iodinase	neutral
price freeze	freeze	child
edible nut	peanut	parent
charolais	chelonia	neutral
shock	fight	child
malversation	wrongdoing	child
reflexive pronoun	personal pronoun	child
agrology	science	child
loir	capstan	neutral
purple anise	myrtle warbler	neutral
essentiality	importance	child
cut	chine	parent
fuck	sexual intercourse	child
intermediate temporal artery	gluteal artery	neutral
servant	cabin boy	parent
catechesis	estrus	neutral
soil	bog soil	parent
doorsill	sill	child
scotoma	peziza	neutral
larceny	felony	child
lemonade mix	rum sling	neutral
dendroaspis	phytohormone	neutral
lauraceae	cassiri	neutral
genus gaillardia	genus rhizopus	neutral
abortion	termination	child
hop	american hop	parent
phasianus	bird genus	child
palpebration	eusporangium	neutral
staffordshire bullterrier	bullterrier	child
sports section	section	child
rhinocerotidae	mammal family	child
system	body part	child
candelabrum	tritanopia	neutral
fraction	proper fraction	parent
kin	affine	parent
sphere	conglomeration	parent
scleroderma bovista	cataplasia	neutral
representation	virus	parent
alouatta	barramundi	neutral
roentgenium	spodoptera exigua	neutral
learner's permit	license	child
transept	structure	child
shank	foreshank	parent
dish	coquille	parent
dronabinol	phyllocladus	neutral
copernican system	model	child
organophosphate	sclerotinia	neutral
batik	fabric	child
ruddiness	aloneness	neutral
juror	foreperson	parent
bodily process	hypostasis	parent
inferior thalamostriate vein	thalamostriate vein	child
hoosegow	jail	child
triple-spacing	typing	child
goat antelope	alligator	neutral
potato	mashed potato	parent
dicksonia	roridula	neutral
specialist	limnologist	parent
mushiness	imbrication	neutral
cougar	wildcat	child
choragus	demoniac	neutral
calostoma cinnabarina	symplocarpus	neutral
favism	cretinism	neutral
ceratopsian	ornithischian	child
charlotte	charlotte russe	parent
rosid dicot genus	rhexia	parent
butchery	commercial enterprise	child
common bean	kidney bean	parent
message	sensationalism	parent
hoheria	parkinsonia	neutral
white rust	european white lily	neutral
menyanthaceae	halibut	neutral
constancy	fidelity	child
jewish calendar month	kislev	parent
trichomonad	cynocephalus variegatus	neutral
sharptail mola	gavia	neutral
carica	aroeira blanca	neutral
oyster	bivalve	child
vascular plant	succulent	parent
wine sauce	grappa	neutral
allionia	semidarkness	neutral
carrier pigeon	homing pigeon	child
worker	tier	parent
cookie	spice cookie	parent
division	eumycota	parent
uke	trichiuridae	neutral
birth	reincarnation	parent
argentine monetary unit	austral	parent
vegetable	artichoke	parent
kitchenware	kitchen utensil	child
buteo	gitano	neutral
beautician	manicurist	parent
craftsman	beautician	parent
end	piece of cloth	child
relation	foundation	parent
dish	spanish rice	parent
football stadium	athletic facility	child
infection	felon	parent
prudence	prolixity	neutral
watchtower	tower	child
pliancy	bendability	child
pincer	hand tool	child
orchestia	momordica	neutral
boric acid	perboric acid	parent
dasypodidae	perianth	neutral
phlebitis	thrombophlebitis	parent
bird cherry	hagberry tree	parent
agency	bureau of justice statistics	parent
ash	black ash	parent
glaucium	alkalosis	neutral
articulation	nasalization	parent
geological time	period	parent
gastronomy	art	child
wing	turkey wing	parent
isolation	insulation	parent
luvarus	lepismatidae	neutral
quantification	measurement	child
ibuprofen	nonsteroidal anti-inflammatory	child
aleyrodidae	guerdon	neutral
nawab	kasbah	neutral
unpleasantness	unappetizingness	neutral
lingonberry	borax	neutral
freshwater fish	whitefish	parent
laborer	platelayer	parent
depression	dip	parent
coccinellidae	arthropod family	child
surface tension	interfacial tension	parent
telephotography	transmission	child
subconsciousness	catabolism	neutral
card player	cardholder	parent
kapeika	mukataa	neutral
access road	road	child
rich person	multi-billionaire	parent
fixed charge	fee	parent
urethral orifice	orifice	child
soil	sand	parent
sorcerer	magus	parent
dicot genus	genus convolvulus	parent
waste	act	child
petunia	violet-flowered petunia	parent
fungus	true fungus	parent
movement	wave	parent
colubrina	sanicula	neutral
